target_race_id,registration_number,starter_id,last1_gps_num_gates,last1_gps_finish_pos,last1_gps_avg_section_speed,last1_gps_early_section_speed,last1_gps_late_section_speed,last1_gps_speed_decay,last1_gps_avg_stride_length,last1_gps_avg_stride_freq,last1_gps_total_distance_ran,last1_gps_final_cum_distance,last1_gps_avg_time_behind,last1_gps_final_time_behind,last1_gps_avg_distance_behind,last1_gps_final_distance_behind,last1_gps_best_position,last1_gps_worst_position,last1_gps_pos_gain,avg3_gps_num_gates,avg3_gps_finish_pos,avg3_gps_avg_section_speed,avg3_gps_early_section_speed,avg3_gps_late_section_speed,avg3_gps_speed_decay,avg3_gps_avg_stride_length,avg3_gps_avg_stride_freq,avg3_gps_total_distance_ran,avg3_gps_final_cum_distance,avg3_gps_avg_time_behind,avg3_gps_final_time_behind,avg3_gps_avg_distance_behind,avg3_gps_final_distance_behind,avg3_gps_best_position,avg3_gps_worst_position,avg3_gps_pos_gain,std3_gps_num_gates,std3_gps_finish_pos,std3_gps_avg_section_speed,std3_gps_early_section_speed,std3_gps_late_section_speed,std3_gps_speed_decay,std3_gps_avg_stride_length,std3_gps_avg_stride_freq,std3_gps_total_distance_ran,std3_gps_final_cum_distance,std3_gps_avg_time_behind,std3_gps_final_time_behind,std3_gps_avg_distance_behind,std3_gps_final_distance_behind,std3_gps_best_position,std3_gps_worst_position,std3_gps_pos_gain,num_prior_gps_races,has_any_prior_gps
LRL_2025-12-12_4,23001383,LRL_2025-12-12_4_23001383,11.0,1.0,17.65369667695166,18.11664267775322,16.450619329482286,1.666023348270933,7.041134165536926,2.507443943200146,1114.5,1114.5,0.07445454545454545,0.0,1.3090909090909089,0.0,1.0,5.0,4.0,11.0,1.0,17.65369667695166,18.11664267775322,16.450619329482286,1.666023348270933,7.041134165536926,2.507443943200146,1114.5,1114.5,0.07445454545454545,0.0,1.3090909090909089,0.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,1.0,1
LRL_2025-12-12_4,23002714,LRL_2025-12-12_4_23002714,12.0,4.0,16.650783041632018,17.99253299895371,15.247437339744987,2.7450956592087223,7.2285912633151606,2.3031926680490176,1211.6999999999998,1211.6999999999998,0.6006666666666667,1.324,9.341666666666667,18.3,1.0,6.0,-3.0,12.0,3.5,16.709749161749546,17.75497329562093,15.625569408721445,2.129403886899482,7.278612026895263,2.297993570664054,1209.6499999999999,1209.6499999999999,0.493,0.763,7.870833333333334,10.65,2.0,6.0,-1.0,0.0,0.7071067811865476,0.0833906867907294,0.3359601543265497,0.5347595003147046,0.8707196546412556,0.07074004225523872,0.0073526340339137046,2.8991378028647805,2.8991378028647805,0.15226366021550325,0.7933738084913063,2.0800724479904273,10.818733752154177,1.4142135623730951,0.0,2.8284271247461903,2.0,1
LRL_2025-12-12_4,23008967,LRL_2025-12-12_4_23008967,12.0,1.0,16.983321731163077,17.95220052386541,15.545127305128053,2.4070732187373576,7.317683935415952,2.3203820844795446,1216.1999999999998,1216.1999999999998,0.0006666666666666666,0.0,0.008333333333333333,0.0,1.0,2.0,0.0,12.0,1.0,16.983321731163077,17.95220052386541,15.545127305128053,2.4070732187373576,7.317683935415952,2.3203820844795446,1216.1999999999998,1216.1999999999998,0.0006666666666666666,0.0,0.008333333333333333,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,1.0,1
LRL_2025-12-12_4,23010766,LRL_2025-12-12_4_23010766,12.0,5.0,16.230142428044935,17.345587701213834,14.593619704578849,2.751967996634985,7.360262369497022,2.204567504283648,1211.3999999999999,1211.3999999999999,0.4535,1.778,6.958333333333333,25.3,2.0,5.0,-1.0,12.0,3.0,16.345362114400583,17.2885553586318,14.87718774188101,2.411367616750793,7.480674601293856,2.1858838505935188,1211.4666666666665,1211.4666666666665,0.34497222222222224,1.0050000000000001,5.355555555555555,14.0,2.0,4.333333333333333,0.6666666666666666,0.0,2.0,0.39841476370102086,0.2590330161504523,0.4053175253750653,0.30274341746915046,0.18473126963254993,0.017270485164679335,1.5011106998929744,1.5011106998930313,0.27079243708324185,0.9114214173476505,4.135721196455924,12.86429166336025,1.0,2.081665999466133,2.0816659994661326,3.0,1
LRL_2025-12-12_5,23006689,LRL_2025-12-12_5_23006689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0
LRL_2025-12-12_5,23014050,LRL_2025-12-12_5_23014050,12.0,2.0,16.442631322967042,17.446907508950044,15.291309295868817,2.155598213081227,7.07715778488442,2.3226034229647827,1215.4999999999998,1215.4999999999998,1.238,0.894,19.966666666666665,11.4,2.0,9.0,6.0,12.0,2.0,16.442631322967042,17.446907508950044,15.291309295868817,2.155598213081227,7.07715778488442,2.3226034229647827,1215.4999999999998,1215.4999999999998,1.238,0.894,19.966666666666665,11.4,2.0,9.0,6.0,,,,,,,,,,,,,,,,,,1.0,1
LRL_2025-12-12_5,23014066,LRL_2025-12-12_5_23014066,11.0,2.0,17.503662499680487,17.66459677163792,17.0839981862557,0.5805985853822193,7.082136472635989,2.4733385505543968,1109.9,1109.9,0.20509090909090902,0.045,3.6,0.7,2.0,3.0,0.0,11.0,2.0,17.503662499680487,17.66459677163792,17.0839981862557,0.5805985853822193,7.082136472635989,2.4733385505543968,1109.9,1109.9,0.20509090909090902,0.045,3.6,0.7,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,1.0,1
LRL_2025-12-12_5,23016859,LRL_2025-12-12_5_23016859,12.0,3.0,16.554201337642073,17.788267658549778,15.160195628158643,2.6280720303911345,6.986428117621807,2.368551922907533,1221.8,1221.8,0.6650833333333334,1.838,10.208333333333334,25.3,1.0,4.0,-2.0,12.666666666666666,4.333333333333333,16.375309138377407,17.692513777925736,14.773603243534803,2.918910534390932,6.923679535310597,2.3634761581331305,1282.9666666666665,1282.9666666666665,0.782718253968254,2.03,12.012698412698413,26.96666666666667,2.6666666666666665,6.333333333333333,0.6666666666666666,1.1547005383792515,3.214550253664318,0.16615857874663373,0.17389001523988687,0.5714075733952659,0.6654070021038495,0.11934902348605345,0.02485836215946053,109.426154704135,109.4261547041352,0.29323001096912865,0.5564251971289582,4.475136073466291,6.26843946555547,2.0816659994661326,2.0816659994661326,3.7859388972001824,3.0,1
LRL_2025-12-12_5,23000688,LRL_2025-12-12_5_23000688,12.0,2.0,16.712442813284984,18.081147382817367,15.200773544690689,2.880373838126678,6.980716222025349,2.3911259649631904,1218.3999999999999,1218.4,0.133,1.03,1.8916666666666666,14.2,1.0,3.0,1.0,12.0,2.5,16.61536041682829,18.170355065280184,14.795186867883054,3.3751681973971275,6.945059849402911,2.38814046781545,1216.6,1216.6,0.16266666666666668,1.028,2.2916666666666665,13.649999999999999,1.0,3.0,0.0,0.0,0.7071067811865476,0.1372952417367403,0.126158714406787,0.5735861790591904,0.6997448934659756,0.05042572574768075,0.004222130556760871,2.5455844122715874,2.5455844122718285,0.04195500235040182,0.0028284271247461927,0.5656854249492379,0.7778174593052026,0.0,0.0,1.4142135623730951,2.0,1
LRL_2025-12-12_6,20001085,LRL_2025-12-12_6_20001085,12.0,9.0,16.66104982603662,17.421440961520855,15.651828907659313,1.7696120538615414,7.127751296410814,2.3376326604015976,1209.6999999999998,1209.7,1.0108333333333333,1.894,16.791666666666664,28.2,6.0,9.0,-3.0,12.666666666666666,7.333333333333333,16.59512989874954,17.527833440100512,15.35917439173989,2.1686590483606243,7.168465867099509,2.314701904452232,1277.533333333333,1277.533333333333,0.9756865079365079,2.470666666666667,15.828174603174602,36.266666666666666,6.0,8.333333333333334,-1.0,1.1547005383792515,1.5275252316519468,0.15825666885613018,0.1024755620328271,0.3230965722931317,0.4237604512929033,0.050967337733048165,0.021685632711787466,115.07442519227861,115.07442519227858,0.22305676547792133,0.6429878174066236,3.845196508203047,9.610584442859514,1.0,0.5773502691896255,1.7320508075688772,3.0,1
LRL_2025-12-12_6,F0047121,LRL_2025-12-12_6_F0047121,16.0,6.0,16.460050374778557,17.064465724585194,15.913565896703165,1.1508998278820286,7.036022996586592,2.3418567041616773,1619.8,1619.8,0.043250000000000004,0.508,0.65625,7.6,1.0,6.0,-5.0,13.5,8.0,16.770950172846817,17.534684569441705,15.535327085886616,1.9993574835550891,7.060598092543874,2.3762093237649875,1364.45,1364.4499999999998,0.37667045454545456,1.797,6.164488636363637,27.650000000000002,1.5,8.0,-6.5,3.5355339059327378,2.8284271247461903,0.4396787109671904,0.6649898676794881,0.5349104560726357,1.1999003237521237,0.03475443399940799,0.048581940546044915,361.1194331519697,361.11943315196993,0.47152772879078386,1.8229212818989193,7.789825784332938,28.35498192558056,0.7071067811865476,2.8284271247461903,2.1213203435596424,2.0,1
LRL_2025-12-12_6,19008473,LRL_2025-12-12_6_19008473,17.0,7.0,15.772987128815293,17.255734013453676,13.450223596035789,3.805510417417887,6.576164514065724,2.392242096602402,1678.2,1678.2,1.0800588235294115,4.7,15.352941176470589,64.2,1.0,7.0,-5.0,14.0,6.0,16.460498649007096,17.027865347226907,14.794987363355933,2.232877983870975,6.740895524613496,2.43619072936992,1392.4,1392.4,1.0424839572192512,3.2465,16.37192513368984,46.0,3.0,6.0,-2.5,4.242640687119285,1.4142135623730951,0.9722881161429914,0.32225495821776323,1.901783157932085,2.2240381161498477,0.2329648292600851,0.06215275250757846,404.1822361262306,404.18223612623046,0.05313888554018463,2.0555594129092936,1.4410609321400696,25.738686835190336,2.8284271247461903,1.4142135623730951,3.5355339059327378,2.0,1
